409.93194776235896	464.65028746080816	558.9790952784899	383.5460247505765	473.99461145116925
350.8792517105685	526.581339729035	464.26594423613085	628.4292339628676	438.70730131787644
397.26095897225434	567.7748127787218	411.6171331190169	358.5795902995603	493.74650039014983
448.70240775702655	362.59321211255457	567.5429048636112	505.26622045596935	482.15528051891727
585.3737097806037	381.1339627353785	408.0650980325805	554.3257946440292	455.8217397463803
578.4727377951882	626.5686004461008	543.1983411930996	447.55798714841256	564.2774774048816
441.6340232962163	427.9762347917173	538.4750719177707	422.89111121823566	550.7000621253451
344.4945811704631	484.20280975970945	388.41922672754635	630.5527043139257	427.9636096565789
449.7977414037718	615.3279353716533	427.2704772066671	340.70393928164714	577.5939463553269
534.5354353318716	551.6945178848822	465.0893712899157	555.5534339808047	437.15420039188535
417.2888233731474	392.7046616284991	355.79289375662853	612.4010921661004	540.9134374767032
360.15505732571734	439.6400003027769	476.99099574061654	373.8283342959741	618.8311671598867
447.18589019780336	455.76490356614835	401.378101608313	626.636952973163	602.251791551095
516.9765251894088	617.6775214172684	510.23055389896035	345.97638149542854	512.9720892915805
589.4254561112948	570.3068374954194	517.4565561163736	581.5458959455337	466.3195131886512
410.6674412006418	621.2381444781533	521.8398652312271	482.02624954968405	532.6783352376287
521.354033278016	490.47839482937127	512.0817088704093	571.8067599343667	544.046121828597
513.0901592778496	356.65443066299133	538.6586194559111	435.48341212822373	503.8668987398515
377.59802116219146	539.7043128661661	508.7023753475611	492.54436177500736	343.05278722071324
531.8851871450534	454.44696312658743	342.9640855674075	484.2258984524042	507.73464366940686
471.9741027072078	605.3847305012466	437.88688628428747	583.5272638868635	339.8168658266409
519.160224138694	607.3602740619316	369.88598118244187	350.1611091196702	373.68715586671783
369.5795773465762	431.431755051644	507.0925245768965	416.44709581462865	616.88666666285
350.65199102480227	619.7097969781212	453.92999311045065	565.7182229778095	470.39315321711837
599.5755805151225	495.8228730769159	509.31557256905967	588.8498941504677	545.3909290965238
575.4836115175569	470.5268627922361	413.0273337208968	480.5296779038641	527.1925500230465
498.4404252828781	414.19477572542036	498.7582664510596	542.9853830282223	394.9954464233765
580.6287528437931	582.092328926212	470.21863211455667	512.0611984337427	520.5596550391864
561.9054050626953	503.4047669364601	607.3583702631618	400.09088481203673	416.90596393085565
541.0768158987839	608.6159297193029	557.7511019916008	534.6378706254483	338.90321527672006
410.3145315710255	410.86938317465615	407.93538880258427	363.57127477333006	615.4622753785513
574.730013162936	561.8776908868379	511.6935578225588	623.6810033604554	415.86790292458556
613.4388054605079	464.5642926446357	353.2514151057086	479.5073129725281	477.617733687131
487.003544544563	416.2725592527079	528.4260800509375	456.7596683635335	484.3749350155821
391.5362588719377	420.84413282573826	518.4428013618211	496.54827346496853	421.4993053153017
587.8894201136153	358.5064328448638	499.50139472054974	367.4564647934456	589.5863383873556
457.1348695944549	527.6161750774671	540.6744499402132	363.3407817575532	566.1875149059529
575.3217263314206	340.44212378500725	506.1629512025786	556.3795526998196	357.97318108913635
334.72456895989814	350.5732000790579	618.6685427802563	613.527715538391	571.37856002917
624.6781856460404	347.2909808373575	348.2898978106283	418.0944304495625	352.8835866038958
567.119182051243	542.1464572763742	567.7742655152146	493.52683219739026	574.9722935776624
388.0963073185793	355.33863623330177	580.9671732324416	368.0166213137023	373.10440893696114
402.77427742542017	336.76262565326044	580.8289776203609	441.9688679197453	587.5922180082364
520.2922524951667	512.0730157464513	623.3886104270916	518.1610633736174	445.54931369049655
497.6521707155935	540.1544724800549	453.21240725829307	450.63497684080994	454.0539644543091
383.7596927092307	479.38523885720633	612.5240888790465	377.78914845623314	522.9362185187232
576.7838036948642	417.9538739334812	447.1553078162715	552.871462312239	512.1681529865901
422.60311069055604	401.4182072686265	520.3454464043862	346.1790077858883	497.48375831040323
508.3053674486601	407.35161443449607	462.1186913417711	392.0587293976947	410.64505118355623
534.3248459432856	395.26704229108674	584.4287564848463	474.6598549118738	553.4984311417028
455.10634760369146	436.7982385907669	376.6380092531173	553.147339260851	363.761661758403
413.73411026232463	405.45655618588137	580.5479705300183	439.63281262956053	591.8736635736587
493.719077657297	610.9953421319275	507.20179698121035	585.1164597709774	359.29716720072804
427.3665788683912	349.1442951347946	612.5524101394413	565.4281823791913	579.105149506963
565.9562489549642	364.632242033166	444.4232115747484	505.5233718434455	605.3266734931678
540.3784345977922	513.8776898861476	445.9811653797824	432.44489491650245	359.5640334745202
620.2534358828606	477.19729652367164	367.7257840933727	507.95353915743937	332.81442144305765
424.8845335144133	358.06854994570585	608.9042918725527	400.7497805751449	545.4735871337913
571.334916822554	521.2686294082366	568.7063699150709	600.301007166966	607.6396821519475
542.8164485839138	477.67910592343424	524.084219577345	342.89177191164407	435.51446899283576
604.4712745054421	497.3926922382036	543.8061672234815	466.7528399459127	587.7379158212962
394.7470197357968	560.5270934182405	415.001708104259	461.56425005955117	527.1382860481597
485.46030039830407	416.2092350090597	571.8071942543615	457.75828204658603	607.7070621618739
449.71988341438436	556.4416597743128	462.1665641588115	496.02516481152594	370.39565998843807
593.704612850016	451.39334189624117	442.7117413055815	563.7649946496672	495.71842126531214
332.1878643314739	491.4106700058318	509.403234292226	444.9012532644433	377.1700006294212
458.79170414953546	437.56542888481505	459.4359637719184	537.4280729330089	454.93134397643246
572.9465649050627	625.5700471601996	464.3293736053083	350.04506386493716	527.3358845216437
430.1579307246746	443.5699897728223	517.578123523846	441.46162547676374	497.03307975854113
470.7888975871723	364.3570503175613	565.0889747482582	369.11094118325485	473.6066501504457
437.93628194175005	549.4385221889017	528.5750821625275	385.3221369097707	630.644373745261
361.2342136491568	332.08748433318465	535.9113353905022	481.14174103947585	516.7691105957263
497.4900558478738	487.2201625563712	597.1465271175205	436.4940847975022	488.9282137987139
550.9289285630252	392.5679488248235	434.5889167153106	515.9284903178174	587.1890745768243
393.40619792812623	383.36683093938836	487.5007983306767	547.1933266298242	407.8353895218544
352.793239744292	478.41217297481	439.53847982444233	624.8810681443529	402.06571135225016
366.99249989868747	561.2755991083734	546.6361365513912	463.50698985260027	470.9838362606523
402.41547540700935	470.62904616842616	474.96435880854204	519.2337003072784	352.1675666479456
488.56541496837406	366.288007083766	574.4588258952615	601.1390054855177	602.8092696429632
383.47799385800295	363.0695317816936	509.3054829307674	611.0524971606956	357.5435283551114
361.7460374919212	509.98906389778165	489.8409251823855	559.2101172284642	551.0968348691796
333.33852223395286	362.18306081871094	590.1395508096473	555.5051784838977	344.90562582415964
336.9621993734374	549.0943601403469	455.5836235900532	493.04676274369194	375.10525506187275
597.4826583334732	423.1076672010412	355.8518321759056	363.43146278264174	614.1612803023158
384.28815428907984	608.5133345639501	463.0115480758467	555.8541240512756	396.9683084018953
457.09628543481114	349.5129055857856	403.0596832027308	422.394989613625	510.95543364232196
349.5886889696677	355.07588900722203	359.8148901324227	616.7689783984276	369.4887955705068
